SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
<br>- Color:  Silver/Blue 
<br>- Size:  78"" x 32"" (198 x 81 cm)
<br>- Shape:  Rectangular
<br>- Construction:  Horizontal channel design
<br>- Outer Shell:  Ripstop nylon
<br>- Lining:  Pongee Pro
<br>- Filling:  6 oz (170 g) of 90/10 grey duck down, 575 Fill Power
<br>- Zipper:  #5 YKK 2-way
<br>- Stuff Sack:  4-way compression bag
<br>- Total Weight:  1.4 lbs (0.64 kg)","121.95","60.33","Chinook","20110","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS55108.jpg","1.6","0.00","121.95","774552201108","","","DownMicro Hooded Rectangular 36F, Silver/Blue -   Manufacture ID: 20110    DownMicro Hooded Rectangular 36F    Specifications:    - Color: Silver/Blue   - Size: 78"" x 32"" (198 x 81 cm)  - Shape: Rectangular  - Construction: Horizontal channel design  - Outer Shell: Ripstop nylon  - Lining: Pongee Pro  - Filling: 6 oz (170 g) of 90/10 grey duck down, 575 Fill Power  - Zipper: #5 YKK 2-way  - Stuff ",
"GS55110","http://www.inventorysource.com/images/gs/GS55110.jpg","Microloft Hooded Rect 23F","12",Yes,"<b>Microloft 23F - Hooded Rectangle</b><br>Manufacture ID: 20230<br><br>Microloft Hooded Rectangle 23F
<br>
<br>Specifications:
<br>
<br>- Size 90"" x 34"" (229 x 86 cm)
<br>- Shape:  Hooded Rectangle 
<br>- Construction:  One layer 
<br>- Outer Shell:  Nylon taffeta 
<br>- Lining:  Pongee Pro 
<br>- Filling:  1 layer of 100g/m2 Primaloft Sport 
<br>- Zipper:  #5 YKK 2-way 
<br>- Stuff Sack:  4-way compression bag 
<br>- Total Weight:  2.75 lbs (1.2 kg)
<br>- 23 degrees F","119.95","59.73","Chinook","20230","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS55110.jpg","2.55","0.00","119.95","774552202303","","","Microloft 23F - Hooded Rectangle  Manufacture ID: 20230    Microloft Hooded Rectangle 23F    Specifications:    - Size 90"" x 34"" (229 x 86 cm)  - Shape: Hooded Rectangle   - Construction: One layer   - Outer Shell: Nylon taffeta   - Lining: Pongee Pro   - Filling: 1 layer of 100g/m2 Primaloft Sport   - Zipper: #5 YKK 2-way   - Stuff Sack: 4-way compression bag   - Total Weight: 2.75 lbs (1.2 kg)  ",
"GS55016","http://www.inventorysource.com/images/gs/GS55016.jpg","Parasheet, Sea Green/Bright Blue","0",Yes,"<b>Parasheet - Sea Green/Bright Blue</b><br>Manufacture ID: BB-04<br><br>The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just throw it in your beach bag and off you go. No more heavy towels to weigh you down and a lot less of a mess.
<br> 
<br>- Parachute nylon 
<br>- Machine washable and air dry 
<br>- Side pocket for storage 
<br>- Built-in stuff sack 
<br>- Quick-dry nylon 
<br>- Mildew resistant 
<br>- Built in sand pockets
<br>- 7 x 7
<br>- Colors:  Sea Green and Bright Blue 
<br>- Weight:  16 oz.","39.99","21.0","Grand Trunk","BB-04","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS55016.jpg","0.9","37.99","39.99","892902000666","","","Parasheet - Sea Green/Bright Blue  Manufacture ID: BB-04    The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just th",
"GS55011","http://www.inventorysource.com/images/gs/GS55011.jpg","Double Para Hammock Crimson/Khaki","1",Yes,"<b>Double Parachute Hammock - Crimson/Khaki</b><br>Manufacture ID: DH-06<br><br>Truly the big daddy of portable hammocks!  Weighs just over one pound and has over 60 square feet of usable space.  Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down.  No other double parachute nylon hammock offers the same amount of bed space as The Travel Hammock.  Comes complete with everything you need to use and sets up in less than a minute.  Holds up to 400 lbs and offers room for two with a view.
<br>
<br>- Hi-strength parachute nylon silk
<br>- Stainless steel S-hooks for easy hanging
<br>- 3x stitching on all weight bearing points
<br>- Attached stuff sack
<br>- 400 lbs.capacity &mdash; lab tested and certified
<br>- Mildew resistant/anti-rot
<br>- Quick-dry nylon
<br>- Easy to hang 
<br>- 10'6"" x 6'6""
<br>- Capacity:  400 lbs.
<br>- 20 oz.
<br>- Colors:  Crimson and Khaki
<br>- Includes:  Two 10&rsquo; pieces of 4.5 mm accessory rope. Pre-knotted rope and step-by-step directions for easy set up. All Hammocks are guaranteed and quality is assured. All hammocks are covered under warranty for ten years.","59.99","31.0","Grand Trunk","DH-06","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS55011.jpg","1.3","53.99","59.99","892902000734","","","Double Parachute Hammock - Crimson/Khaki  Manufacture ID: DH-06    Truly the big daddy of portable hammocks! Weighs just over one pound and has over 60 square feet of usable space. Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down. No other double parachute nylon hammock offers the same amount of bed s",
"GS55012","http://www.inventorysource.com/images/gs/GS55012.jpg","Double Para Hammock Orange/Silver","3",Yes,"<b>Double Parachute Hammock - Orange/Silver</b><br>Manufacture ID: DH-08<br><br>Truly the big daddy of portable hammocks!  Weighs just over one pound and has over 60 square feet of usable space.  Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down.  No other double parachute nylon hammock offers the same amount of bed space as The Travel Hammock.  Comes complete with everything you need to use and sets up in less than a minute.  Holds up to 400 lbs and offers room for two with a view.
<br>
<br>- Hi-strength parachute nylon silk
<br>- Stainless steel S-hooks for easy hanging
<br>- 3x stitching on all weight bearing points
<br>- Attached stuff sack
<br>- 400 lbs.capacity &mdash; lab tested and certified
<br>- Mildew resistant/anti-rot
<br>- Quick-dry nylon
<br>- Easy to hang 
<br>- 10'6"" x 6'6""
<br>- Capacity:  400 lbs.
<br>- 20 oz.
<br>- Colors:  Orange and Silver
<br>- Includes:  Two 10&rsquo; pieces of 4.5 mm accessory rope. Pre-knotted rope and step-by-step directions for easy set up. All Hammocks are guaranteed and quality is assured. All hammocks are covered under warranty for ten years.","59.99","31.0","Grand Trunk","DH-08","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS55012.jpg","1.45","53.99","59.99","892902000973","","","Double Parachute Hammock - Orange/Silver  Manufacture ID: DH-08    Truly the big daddy of portable hammocks! Weighs just over one pound and has over 60 square feet of usable space. Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down. No other double parachute nylon hammock offers the same amount of bed s",
"GS55010","http://www.inventorysource.com/images/gs/GS55010.jpg","Double Para Hammock Ocean Bl/Purp","3",Yes,"<b>Double Parachute Hammock - Ocean Blue/Purple</b><br>Manufacture ID: DH-05<br><br>Truly the big daddy of portable hammocks!  Weighs just over one pound and has over 60 square feet of usable space.  Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down.  No other double parachute nylon hammock offers the same amount of bed space as The Travel Hammock.  Comes complete with everything you need to use and sets up in less than a minute.  Holds up to 400 lbs and offers room for two with a view.
<br>
<br>- Hi-strength parachute nylon silk
<br>- Stainless steel S-hooks for easy hanging
<br>- 3x stitching on all weight bearing points
<br>- Attached stuff sack
<br>- 400 lbs.capacity &mdash; lab tested and certified
<br>- Mildew resistant/anti-rot
<br>- Quick-dry nylon
<br>- Easy to hang 
<br>- 10'6"" x 6'6""
<br>- Capacity:  400 lbs.
<br>- 20 oz.
<br>- Colors:  Ocean Blue and Purple
<br>- Includes:  Two 10&rsquo; pieces of 4.5 mm accessory rope. Pre-knotted rope and step-by-step directions for easy set up. All Hammocks are guaranteed and quality is assured. All hammocks are covered under warranty for ten years.","59.99","31.0","Grand Trunk","DH-05","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS55010.jpg","1.5","53.99","59.99","892902000437","","","Double Parachute Hammock - Ocean Blue/Purple  Manufacture ID: DH-05    Truly the big daddy of portable hammocks! Weighs just over one pound and has over 60 square feet of usable space. Over 10 feet long and 6 &frac12; feet wide, it is the biggest double parachute nylon portable hammock on the market and won&rsquo;t weigh you down. No other double parachute nylon hammock offers the same amount of b",
"GS55017","http://www.inventorysource.com/images/gs/GS55017.jpg","Parasheet, Turquoise/Sky Blue","0",Yes,"<b>Parasheet - Turquoise/Sky Blue</b><br>Manufacture ID: BB-05<br><br>The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just throw it in your beach bag and off you go. No more heavy towels to weigh you down and a lot less of a mess.
<br> 
<br>- Parachute nylon 
<br>- Machine washable and air dry 
<br>- Side pocket for storage 
<br>- Built-in stuff sack 
<br>- Quick-dry nylon 
<br>- Mildew resistant 
<br>- Built in sand pockets
<br>- 7 x 7
<br>- Colors:  Turquoise and Sky Blue 
<br>- Weight:  16 oz.","39.99","21.0","Grand Trunk","BB-05","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS55017.jpg","0.95","37.99","39.99","892902000659","","","Parasheet - Turquoise/Sky Blue  Manufacture ID: BB-05    The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just throw",
"GS54975","http://www.inventorysource.com/images/gs/GS54975.jpg","Grasshopper 30 Degree","0",Yes,"<b>Grasshopper 30 Degree - </b><br>Manufacture ID: 2631841<br><br>Kid-sized, but big on warmth and comfort. Same design and construction as an adult mummy bag.
<br>
<br>Features:
<br>
<br>- Single layer, Full cover shell
<br>- Fully adjustable contoured hood 
<br>- Differential cut 
<br>- Draft tube 
<br>- Polyester taffeta liner 
<br>- Inside ""stash pocket"" (toy not included) 
<br>- Trapezoidal foot box 
<br>- Tough
<br>- Polyester taffeta shell 
<br>- #5, 2-way, self-repairing zipper 
<br>- Stuff sack included (Stuff sack size:  9.5"" x 16"")
<br>
<br>Specifications:
<br>
<br>- Zipper Side:  Right 
<br>- Insulation:  ThermaShield 
<br>- Temp Rating:  30&#xB0; F 
<br>- Size:  66&rdquo; x 26&rdquo; x 18&rdquo; 
<br>- Fill Weight:  1 lbs. 11 oz. 
<br>- Carry Weight:  2 lbs. 13 oz.","44.99","22.82","Eureka!","2631841","Sleeping Gear","Kids Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS54975.jpg","3.95","0.00","44.99","083826318412","","","Grasshopper 30 Degree -   Manufacture ID: 2631841    Kid-sized, but big on warmth and comfort. Same design and construction as an adult mummy bag.    Features:    - Single layer, Full cover shell  - Fully adjustable contoured hood   - Differential cut   - Draft tube   - Polyester taffeta liner   - Inside ""stash pocket"" (toy not included)   - Trapezoidal foot box   - Tough  - Polyester taffeta shel",
"GS54821","http://www.inventorysource.com/images/gs/GS54821.jpg","Grande Sleeping Bag","0",Yes,"<b>Grande Sleeping Bag - </b><br>Manufacture ID: 49239<br><br>Grande Sleeping Bag
<br>
<br>Features:
<br>
<br>- Quilt-through construction
<br>- Velcro tab with embroidered Wenzel logo secures zipper
<br>- Large #7 self-repairing zipper
<br>
<br>Specifications:
<br>
<br>Size:  38"" x 81"" 
<br>Fill:  6.5lbs. of non-allergenic Insul-Therm
<br>Outer:  8 oz. cotton
<br>Liner:  Cotton flannel
<br>Storage:  Compression straps with dust cover
<br>Temperature Rating:  0 degrees F
<br>Shape/Size:  Oversized","59.99","40.48","Wenzel","49239","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS54821.jpg","12.0","0.00","59.99","047297915495","","","Grande Sleeping Bag -   Manufacture ID: 49239    Grande Sleeping Bag    Features:    - Quilt-through construction  - Velcro tab with embroidered Wenzel logo secures zipper  - Large #7 self-repairing zipper    Specifications:    Size: 38"" x 81""   Fill: 6.5lbs. of non-allergenic Insul-Therm  Outer: 8 oz. cotton  Liner: Cotton flannel  Storage: Compression straps with dust cover  Temperature Rating: ",
"GS54985","http://www.inventorysource.com/images/gs/GS54985.jpg","Centerfire -10 Degree","19",Yes,"<b>Centerfire Series - -10 degrees Fahrenheit</b><br>Manufacture ID: 2641040<br><br>The Centerfire Series incorporates a stout 10 oz. Cotton Duck shell, and 8-Pointer riveted construction for durability.  For comfort, teh Sip 'n Zip aids mobility to enjoy reading or sipping while in the sleeping bag and teh Downwind foot vent can be opened for added ventilation on warm nights.  The removable integrated duffle bag can be stuffed and used as a pillow; and when ready to take-down camp, just roll the bag into the duffle, secure with the internal compression straps, and zip closded.  Transporting such a beast of a bag has never been easier.
